Wall time,Step,Value
1680268006.162661,27143,115.0
1680268008.3068116,27149,116.0
1680268010.948925,27199,116.0
1680268013.5054996,27249,116.0
1680268016.1057067,27299,116.0
1680268018.605342,27349,116.0
1680268022.4895103,27377,116.0
1680268025.526125,27399,117.0
1680268028.1224153,27449,117.0
1680268030.6887417,27499,117.0
1680268033.298943,27549,117.0
1680268035.7576263,27599,117.0
1680268038.897729,27611,117.0
1680268046.6552567,27699,118.0
1680268049.25522,27749,118.0
1680268051.8078728,27799,118.0
1680268056.680634,27845,118.0
1680268058.6350315,27849,119.0
1680268061.1244118,27899,119.0
1680268063.7167032,27949,119.0
1680268066.2953534,27999,119.0
1680268068.7915978,28049,119.0
1680268072.838275,28079,119.0
1680268075.7036114,28099,120.0
1680268078.2904093,28149,120.0
1680268080.8744462,28199,120.0
1680268083.4544635,28249,120.0
1680268085.9237204,28299,120.0
1680268089.194602,28313,120.0
1680268092.8115652,28349,121.0
1680268095.3946836,28399,121.0
1680268098.0186496,28449,121.0
1680268100.6323962,28499,121.0
1680268105.491808,28547,121.0
1680268107.366688,28549,122.0
1680268112.5740542,28649,122.0
1680268117.7636108,28749,122.0
1680268127.1720033,28849,123.0
1680268129.7270172,28899,123.0
1680268132.3073397,28949,123.0
1680268134.7909694,28999,123.0
1680268138.1280615,29015,123.0
1680268141.5600462,29049,124.0
1680268144.150612,29099,124.0
1680268146.6909125,29149,124.0
1680268149.3533907,29199,124.0
1680268151.862557,29249,124.0
1680268154.3554592,29249,124.0
1680268158.8228025,29299,125.0
1680268161.3525596,29349,125.0
1680268163.9561787,29399,125.0
1680268170.7621534,29483,125.0
1680268173.6055083,29499,126.0
1680268176.1887712,29549,126.0
1680268178.7111535,29599,126.0
1680268181.3618276,29649,126.0
1680268183.8627646,29699,126.0
1680268187.336998,29717,126.0
1680268190.805903,29749,127.0
1680268193.3759036,29799,127.0
1680268195.972792,29849,127.0
1680268198.6100624,29899,127.0
1680268201.032231,29949,127.0
1680268203.698788,29951,127.0
1680268210.6988773,30049,128.0
1680268213.2762935,30099,128.0
1680268215.8567154,30149,128.0
1680268220.1757863,30185,128.0
1680268222.6649945,30199,129.0
1680268227.776743,30299,129.0
1680268230.3790588,30349,129.0
1680268232.8434207,30399,129.0
1680268236.3774855,30419,129.0
1680268239.610752,30449,130.0
1680268242.1491885,30499,130.0
1680268244.6985466,30549,130.0
1680268247.2437346,30599,130.0
1680268249.6823015,30649,130.0
1680268252.4520373,30653,130.0
1680268256.5474808,30699,131.0
1680268259.0621543,30749,131.0
1680268261.66954,30799,131.0
1680268264.1896036,30849,131.0
1680268270.9560852,30899,132.0
1680268273.521791,30949,132.0
1680268276.043558,30999,132.0
1680268278.590688,31049,132.0
1680268281.0621543,31099,132.0
1680268284.667418,31121,132.0
1680268287.888246,31149,133.0
1680268290.4494445,31199,133.0
1680268293.002989,31249,133.0
1680268297.993998,31349,133.0
1680268300.8696375,31355,133.0
1680268307.3955045,31449,134.0
1680268309.923606,31499,134.0
1680268312.469273,31549,134.0
1680268316.9394062,31589,134.0
1680268319.1755493,31599,135.0
1680268321.8425746,31649,135.0
1680268324.3607676,31699,135.0
1680268326.9630935,31749,135.0
1680268329.4616663,31799,135.0
1680268333.183761,31823,135.0
1680268336.306636,31849,136.0
1680268338.8840318,31899,136.0
1680268341.4077945,31949,136.0
1680268344.0486968,31999,136.0
1680268346.5286756,32049,136.0
1680268353.5121803,32099,137.0
1680268356.0632699,32149,137.0
1680268358.6369092,32199,137.0
1680268361.236358,32249,137.0
1680268365.8022473,32291,137.0
1680268368.1927853,32299,138.0
1680268370.777098,32349,138.0
1680268373.3081338,32399,138.0
1680268375.896172,32449,138.0
1680268378.378333,32499,138.0
1680268382.261099,32525,138.0
1680268385.165503,32549,139.0
1680268387.7154965,32599,139.0
1680268390.2616024,32649,139.0
1680268392.8483918,32699,139.0
1680268395.2909024,32749,139.0
1680268398.3497932,32759,139.0
1680268402.1604755,32799,140.0
1680268404.7318304,32849,140.0
1680268407.277756,32899,140.0
1680268409.8151932,32949,140.0
1680268414.5268083,32993,140.0
1680268416.7466586,32999,141.0
1680268421.789418,33099,141.0
1680268424.368096,33149,141.0
1680268426.864629,33199,141.0
1680268430.7673914,33227,141.0
1680268433.9183967,33249,142.0
1680268436.4326649,33299,142.0
1680268439.0121505,33349,142.0
1680268441.5746272,33399,142.0
1680268447.1732893,33461,142.0
1680268451.071988,33499,143.0
1680268453.590094,33549,143.0
1680268456.1402338,33599,143.0
1680268458.7432194,33649,143.0
1680268463.5520148,33695,143.0
1680268465.8278806,33699,144.0
1680268468.4392738,33749,144.0
1680268471.0103085,33799,144.0
1680268473.5570745,33849,144.0
1680268476.0744417,33899,144.0
1680268480.1267743,33929,144.0
1680268483.0701451,33949,145.0
1680268485.618767,33999,145.0
1680268488.1868656,34049,145.0
1680268490.8018136,34099,145.0
1680268493.263026,34149,145.0
1680268496.8702426,34163,145.0
1680268500.5942671,34199,146.0
1680268503.0733523,34249,146.0
1680268505.6447942,34299,146.0
1680268508.1371305,34349,146.0
1680268513.3215244,34397,146.0
1680268515.4237397,34399,147.0
1680268518.0589366,34449,147.0
1680268520.5729718,34499,147.0
1680268523.148295,34549,147.0
1680268525.6084666,34599,147.0
1680268530.1826847,34631,147.0
1680268532.9706192,34649,148.0
1680268538.0624154,34749,148.0
1680268540.6595178,34799,148.0
1680268546.553358,34865,148.0
1680268550.0090504,34899,149.0
1680268552.5132513,34949,149.0
1680268555.1111999,34999,149.0
1680268560.1771634,35099,149.0
1680268562.6610355,35099,149.0
1680268567.0222895,35149,150.0
1680268569.6244745,35199,150.0
1680268572.2332435,35249,150.0
1680268574.7350233,35299,150.0
1680268581.58427,35349,151.0
1680268586.7435493,35449,151.0
1680268589.384151,35499,151.0
1680268591.910946,35549,151.0
1680268595.4458508,35567,151.0
1680268599.153928,35599,152.0
1680268604.3740623,35699,152.0
1680268607.023479,35749,152.0
1680268609.4574783,35799,152.0
1680268612.14636,35801,152.0
1680268616.4274247,35849,153.0
1680268618.8979404,35899,153.0
1680268621.5123203,35949,153.0
1680268628.316909,36035,153.0
1680268631.03936,36049,154.0
1680268633.5717285,36099,154.0
1680268636.1155443,36149,154.0
1680268638.683015,36199,154.0
1680268641.1781063,36249,154.0
1680268644.7025084,36269,154.0
1680268648.2947557,36299,155.0
1680268650.76778,36349,155.0
1680268653.305067,36399,155.0
1680268655.8621666,36449,155.0
1680268658.2871225,36499,155.0
1680268661.0721467,36503,155.0
1680268665.1652281,36549,156.0
1680268667.6666837,36599,156.0
1680268670.2862995,36649,156.0
1680268672.8301942,36699,156.0
1680268677.2562163,36737,156.0
1680268679.688021,36749,157.0
1680268682.25816,36799,157.0
1680268684.8204987,36849,157.0
1680268687.4092796,36899,157.0
1680268689.9082987,36949,157.0
1680268693.5241385,36971,157.0
1680268696.727978,36999,158.0
1680268699.2834237,37049,158.0
1680268701.8150368,37099,158.0
1680268704.462593,37149,158.0
1680268709.7704191,37205,158.0
1680268713.785078,37249,159.0
1680268716.3581347,37299,159.0
1680268718.9743118,37349,159.0
1680268721.518844,37399,159.0
1680268725.9936833,37439,159.0
1680268728.1855192,37449,160.0
1680268730.7079616,37499,160.0
1680268733.2457802,37549,160.0
1680268735.88015,37599,160.0
1680268738.3951926,37649,160.0
1680268742.1203134,37673,160.0
1680268747.7881026,37749,161.0
1680268750.2990158,37799,161.0
1680268752.913579,37849,161.0
1680268755.3830142,37899,161.0
1680268762.2146633,37949,162.0
1680268764.825709,37999,162.0
1680268767.3768148,38049,162.0
1680268769.9307456,38099,162.0
1680268774.5246272,38141,162.0
1680268776.5960846,38149,163.0
1680268779.24773,38199,163.0
1680268781.7916853,38249,163.0
1680268784.3652587,38299,163.0
1680268790.7012725,38375,163.0
1680268793.7310824,38399,164.0
1680268796.3061836,38449,164.0
1680268798.8848884,38499,164.0
1680268801.4527118,38549,164.0
1680268803.945537,38599,164.0
1680268810.8388007,38649,165.0
1680268813.4018826,38699,165.0
1680268815.9471416,38749,165.0
1680268823.1631641,38843,165.0
1680268825.5176082,38849,166.0
1680268828.0900867,38899,166.0
1680268830.7092307,38949,166.0
1680268833.3250124,38999,166.0
1680268839.7704833,39077,166.0
1680268842.6206071,39099,167.0
1680268845.1097782,39149,167.0
1680268850.470394,39249,167.0
1680268852.937181,39299,167.0
1680268856.088199,39311,167.0
1680268859.9784787,39349,168.0
1680268862.554696,39399,168.0
1680268865.1361678,39449,168.0
1680268867.6782076,39499,168.0
1680268872.5002887,39545,168.0
1680268874.4887638,39549,169.0
1680268877.0848398,39599,169.0
1680268879.7366052,39649,169.0
1680268882.3322845,39699,169.0
1680268884.8862863,39749,169.0
1680268888.9275377,39779,169.0
1680268891.8089018,39799,170.0
1680268894.4448497,39849,170.0
1680268897.0040107,39899,170.0
1680268902.0905526,39999,170.0
1680268908.9794343,40049,171.0
1680268911.567789,40099,171.0
1680268916.701521,40199,171.0
1680268921.6482484,40247,171.0
1680268923.4232516,40249,172.0
1680268926.086425,40299,172.0
1680268928.564702,40349,172.0
1680268931.2341304,40399,172.0
1680268933.7721212,40449,172.0
1680268937.8851264,40481,172.0
1680268940.7235713,40499,173.0
1680268943.3082354,40549,173.0
1680268945.908786,40599,173.0
1680268948.5250604,40649,173.0
1680268951.0168846,40699,173.0
1680268954.4027798,40715,173.0
1680268957.9125857,40749,174.0
1680268960.4353948,40799,174.0
1680268963.047101,40849,174.0
1680268965.6551652,40899,174.0
1680268968.1549768,40949,174.0
1680268970.6300972,40949,174.0
1680268974.8462856,40999,175.0
1680268980.0236113,41099,175.0
1680268982.5721247,41149,175.0
1680268989.3728676,41199,176.0
