Wall time,Step,Value
1630259318.0069246,167649,429.0
1630259434.9905553,167899,430.0
1630259524.1750588,168089,430.0
1630259552.183859,168149,431.0
1630259594.4616454,168249,431.0
1630259657.6156087,168399,431.0
1630259838.3677473,168799,432.0
1630259877.1649144,168869,432.0
1630259892.6720178,168899,433.0
1630259976.8400428,169099,433.0
1630260072.7868464,169299,434.0
1630260114.9727483,169399,434.0
1630260318.0657263,169849,435.0
1630260359.489168,169949,435.0
1630260406.0113964,170039,435.0
1630260657.004543,170599,437.0
1630260740.712805,170799,437.0
1630260774.3024302,170849,438.0
1630260975.6999,171299,439.0
1630261080.759244,171549,439.0
1630261218.9380903,171849,440.0
1630261286.98189,171989,440.0
1630261315.5045547,172049,441.0
1630261718.3103182,172949,443.0
1630261739.754321,172999,443.0
1630261760.5094867,173049,443.0
1630261803.0029707,173149,443.0
1630261856.1435394,173249,444.0
1630261898.6226616,173349,444.0
1630262016.676349,173599,445.0
1630262100.1312022,173799,445.0
1630262237.9697223,174099,446.0
1630262259.365739,174149,446.0
1630262280.2857425,174199,446.0
1630262376.4817657,174399,447.0
1630262397.7457829,174449,447.0
1630262482.529907,174649,447.0
1630262697.7843087,175109,448.0
1630262823.1156826,175399,449.0
1630262940.0897923,175649,450.0
1630263003.7991686,175799,450.0
1630263051.138255,175889,450.0
1630263163.50683,176149,451.0
1630263226.582752,176279,451.0
1630263300.9877162,176449,452.0
1630263385.7396955,176649,452.0
1630263418.2867088,176699,453.0
1630263481.9661589,176849,453.0
1630263523.8998845,176949,453.0
1630263598.160039,177099,454.0
1630263640.6661596,177199,454.0
1630263703.6911848,177349,454.0
1630263799.9305882,177549,455.0
1630263884.5420344,177749,455.0
1630263905.499784,177799,455.0
1630263937.66976,177849,456.0
1630264119.441893,178249,457.0
1630264140.583797,178299,457.0
1630264363.427909,178799,458.0
1630264406.0607996,178899,458.0
1630264427.0079494,178949,458.0
1630264564.7539206,179249,459.0
1630264607.0987175,179349,459.0
1630264627.460119,179399,459.0
1630264636.93631,179399,459.0
1630264660.6220071,179449,460.0
1630264745.549831,179649,460.0
1630264788.1394465,179749,460.0
1630265221.689828,180699,463.0
1630265284.6995597,180849,463.0
1630265464.8482563,181249,464.0
1630265516.5333672,181349,464.0
1630265561.331046,181449,465.0
1630265666.6651714,181699,465.0
1630265693.003868,181739,465.0
1630265721.2018704,181799,466.0
1630265880.4484046,182149,467.0
1630265986.4781368,182399,467.0
1630266124.2538736,182699,468.0
1630266688.3641918,183949,471.0
1630266825.0538929,184249,472.0
1630267027.8486228,184699,473.0
1630267048.794387,184749,473.0
1630267145.697855,184949,474.0
1630267325.9029791,185349,475.0
1630267347.89499,185399,475.0
1630267548.7413378,185849,476.0
1630267569.4022925,185899,476.0
1630267590.7166736,185949,476.0
1630267633.3754141,186029,476.0
1630267666.0565512,186099,477.0
1630267708.0557566,186199,477.0
1630267729.1526337,186249,477.0
1630267750.1379957,186299,477.0
1630267791.4820175,186399,477.0
1630268152.400351,187199,479.0
1630268249.3823442,187399,480.0
1630268344.6277049,187599,481.0
1630268408.0978796,187749,481.0
1630268471.586092,187899,481.0
1630268568.6223123,188099,482.0
1630268791.2233994,188599,483.0
1630268971.1257434,188999,484.0
1630269033.763802,189149,484.0
1630269043.2987673,189149,484.0
1630269225.424673,189549,486.0
1630269351.9540641,189849,486.0
1630269650.1076078,190499,488.0
1630269670.993677,190549,488.0
1630269712.3720558,190649,488.0
1630269787.4488113,190799,489.0
1630269871.2645388,190999,489.0
1630269922.8466272,191099,489.0
1630270051.5738468,191399,490.0
1630270099.1037815,191489,490.0
1630270275.9247491,191879,491.0
1630270351.0348558,192049,492.0
1630270468.0185351,192299,493.0
1630270572.9622326,192549,493.0
1630270689.8874476,192799,494.0
1630270774.8340316,192999,494.0
1630270870.844896,193199,495.0
1630271008.214236,193499,496.0
1630271093.3174696,193699,496.0
1630271272.7538905,194099,497.0
1630271332.4810517,194219,497.0
1630271570.6518288,194749,499.0
1630271684.4340582,194999,499.0
